rc_id;rl_id;ss_id;rc_orderby;ss_name
3756505;37565;656;5;Дом Дружбы Народов
3756506;37565;658;6;Площадь им.Кирова
3756507;37565;659;7;ул.Юбилейная
3756508;37565;661;8;Хлебозавод
3756509;37565;663;9;Железнодорожный музей
3756510;37565;665;10;Магазин
3756511;37565;1461;11;ул.Магистральная
3756512;37565;669;12;Развилка
3756513;37565;671;13;ул.Офицерская
3756514;37565;673;14;ул.Краснопресненская
3756515;37565;675;15;ул.Транзитная
3756516;37565;677;16;ул.Орловская
3756517;37565;679;17;ул.Грибоедова
3756518;37565;681;18;Пост ГИБДД
3756519;37565;1501;19;Промзона
3756520;37565;1065;20;КПП Смышляевка
3756521;37565;1503;21;"Завод """"Самарский Стройфарфор"""""
3756522;37565;1055;22;Спутник
3756523;37565;1057;23;25-й километр
3756524;37565;1059;24;1-я дачная
3756525;37565;1061;25;2-я дачная
3756526;37565;1063;26;3-я дачная (Алексеевские дачи)
3756527;37565;1545;27;п.Алексеевка(Верхняя Алексеевка)
3756601;37566;1545;1;п.Алексеевка(Верхняя Алексеевка)
3756602;37566;1085;2;3-я дачная (Алексеевские дачи)
3756603;37566;1062;3;2-я дачная
3756604;37566;1060;4;1-я дачная
3756605;37566;1058;5;25-й километр
3756606;37566;1056;6;Спутник
3756607;37566;1504;7;"Завод """"Самарский Стройфарфор"""""
3756608;37566;1066;8;КПП Смышляевка
3756609;37566;1502;9;Промзона
3756610;37566;682;10;Пост ГИБДД
3756611;37566;680;11;ул.Грибоедова
3756612;37566;678;12;ул.Орловская
3756613;37566;676;13;ул.Транзитная
3756614;37566;674;14;ул.Краснопресненская
3756615;37566;672;15;ул.Офицерская
3756616;37566;670;16;Развилка
3756617;37566;668;17;ул.Магистральная
3756618;37566;666;18;Магазин
3756619;37566;664;19;Железнодорожный музей
3756620;37566;662;20;Хлебозавод
3756621;37566;660;21;ул.Юбилейная
3756622;37566;756;22;ул.Каховская
3756623;37566;213;23;Площадь им. Кирова
3756624;37566;657;24;Дом Дружбы Народов
3756625;37566;571;25;Станция метро Безымянка
3756626;37566;573;26;ул.Александра Матросова
3756627;37566;575;27;ул.Средне-Садовая
3756628;37566;654;28;Станция метро Победа
3766501;37665;210;1;Станция метро Кировская
3766502;37665;214;2;Площадь им.Кирова
3766503;37665;658;3;Площадь им.Кирова
3766504;37665;659;4;ул.Юбилейная
3766505;37665;661;5;Хлебозавод
3766506;37665;663;6;Железнодорожный музей
3766507;37665;665;7;Магазин
3766508;37665;1461;8;ул.Магистральная
3766509;37665;669;9;Развилка
3766510;37665;671;10;ул.Офицерская
3766511;37665;673;11;ул.Краснопресненская
3766512;37665;675;12;ул.Транзитная
3766513;37665;677;13;ул.Орловская
3766514;37665;679;14;ул.Грибоедова
3766515;37665;681;15;Пост ГИБДД
3766516;37665;1501;16;Промзона
3766517;37665;1065;17;КПП Смышляевка
3766518;37665;1618;18;п. Стройкерамика
3766519;37665;1620;19;Зверосовхоз
3766520;37665;1622;20;Дачи
3766521;37665;1624;21;п. Петра-Дубрава
3766522;37665;1625;22;п. Петра-Дубрава (Кошелев-Парк)
3766601;37666;1625;1;п. Петра-Дубрава (Кошелев-Парк)
3766602;37666;1624;2;п. Петра-Дубрава
3766603;37666;1623;3;Дачи
3766604;37666;1621;4;Зверосовхоз
3766605;37666;1619;5;п. Стройкерамика
3766606;37666;1066;6;КПП Смышляевка
3766607;37666;1502;7;Промзона
3766608;37666;682;8;Пост ГИБДД
3766609;37666;680;9;ул.Грибоедова
3766610;37666;678;10;ул.Орловская
3766611;37666;676;11;ул.Транзитная
3766612;37666;674;12;ул.Краснопресненская
3766613;37666;672;13;ул.Офицерская
3766614;37666;670;14;Развилка
3766615;37666;668;15;ул.Магистральная
3766616;37666;666;16;Магазин
3766617;37666;664;17;Железнодорожный музей
3766618;37666;662;18;Хлебозавод
3766619;37666;660;19;ул.Юбилейная
3766620;37666;756;20;ул.Каховская
3766621;37666;207;21;Площадь им. Кирова
3766622;37666;210;22;Станция метро Кировская
3786501;37865;1626;1;"п.Черновский (Совхоз """"Черновский"""")"
3786502;37865;1085;2;3-я дачная (Алексеевские дачи)
3786503;37865;1062;3;2-я дачная
3786504;37865;1060;4;1-я дачная
3786505;37865;1058;5;25-й километр
3786506;37865;1056;6;Спутник
3786507;37865;1504;7;"Завод """"Самарский Стройфарфор"""""
3786508;37865;1066;8;КПП Смышляевка
3786509;37865;1502;9;Промзона
3786510;37865;682;10;Пост ГИБДД
3786511;37865;680;11;ул.Грибоедова
3786512;37865;678;12;ул.Орловская
3786513;37865;676;13;ул.Транзитная
3786514;37865;674;14;ул.Краснопресненская
3786515;37865;672;15;ул.Офицерская
3786516;37865;670;16;Развилка
3786517;37865;668;17;ул.Магистральная
