rc_id;rl_id;mr_id;ss_id;rc_orderby;rc_dist
7036717;70367;124;97;17;0.633000
7036718;70367;124;99;18;0.000000
7036801;70368;124;99;1;0.765000
7036802;70368;124;100;2;0.686000
7036803;70368;124;101;3;0.738000
7036804;70368;124;102;4;0.599000
7036805;70368;124;103;5;0.813000
7036806;70368;124;104;6;1.119000
7036807;70368;124;105;7;0.330000
7036808;70368;124;106;8;0.782000
7036809;70368;124;107;9;0.703000
7036810;70368;124;108;10;0.579000
7036811;70368;124;109;11;0.671000
7036812;70368;124;110;12;0.464000
7036813;70368;124;111;13;0.707000
7036814;70368;124;112;14;0.445000
7036815;70368;124;113;15;0.538000
7036816;70368;124;114;16;0.303000
7036817;70368;124;115;17;0.525000
7036818;70368;124;116;18;0.393000
7036819;70368;124;81;19;0.950000
7036820;70368;124;141;20;0.000000
7036901;70369;124;81;1;0.403000
7036902;70369;124;82;2;0.425000
7036903;70369;124;83;3;0.483000
7036904;70369;124;84;4;0.484000
7036905;70369;124;85;5;0.786000
7036906;70369;124;86;6;0.383000
7036907;70369;124;87;7;0.709000
7036908;70369;124;88;8;0.539000
7036909;70369;124;89;9;0.731000
7036910;70369;124;90;10;0.776000
7036911;70369;124;91;11;0.310000
7036912;70369;124;92;12;0.122000
7036913;70369;124;140;13;0.618000
7036914;70369;124;653;14;0.897000
7036915;70369;124;651;15;0.291000
7036916;70369;124;1177;16;0.565000
7036917;70369;124;1150;17;0.353000
7036918;70369;124;1152;18;0.552000
7036919;70369;124;1154;19;0.639000
7036920;70369;124;554;20;0.263000
7036921;70369;124;555;21;0.000000
7037001;70370;124;555;1;0.553000
7037002;70370;124;1155;2;0.542000
7037003;70370;124;1153;3;0.340000
7037004;70370;124;1151;4;0.523000
7037005;70370;124;1178;5;0.341000
7037006;70370;124;650;6;0.698000
7037007;70370;124;652;7;0.839000
7037008;70370;124;1371;8;0.107000
7037009;70370;124;105;9;0.330000
7037010;70370;124;106;10;0.782000
7037011;70370;124;107;11;0.703000
7037012;70370;124;108;12;0.579000
7037013;70370;124;109;13;0.671000
7037014;70370;124;110;14;0.464000
7037015;70370;124;111;15;0.707000
7037016;70370;124;112;16;0.445000
7037017;70370;124;113;17;0.538000
7037018;70370;124;114;18;0.303000
7037019;70370;124;115;19;0.525000
7037020;70370;124;116;20;0.367000
7037021;70370;124;81;21;0.000000
7037101;70371;124;1326;1;0.208000
7037102;70371;124;1411;2;0.011000
7037103;70371;124;1415;3;0.143000
7037104;70371;124;1410;4;0.218000
7037105;70371;124;1325;5;0.371000
7037106;70371;124;1354;6;0.539000
7037107;70371;124;1353;7;0.572000
7037108;70371;124;1342;8;0.717000
7037109;70371;124;1417;9;0.560000
7037110;70371;124;566;10;0.119000
7037111;70371;124;114;11;0.303000
7037112;70371;124;115;12;0.525000
7037113;70371;124;116;13;0.393000
7037114;70371;124;81;14;0.000000
7037201;70372;124;81;1;0.403000
7037202;70372;124;82;2;0.425000
7037203;70372;124;83;3;0.102000
7037204;70372;124;567;4;0.589000
7037205;70372;124;1416;5;0.636000
7037206;70372;124;1341;6;0.628000
7037207;70372;124;1344;7;0.487000
7037208;70372;124;1345;8;0.456000
7037209;70372;124;1326;9;0.000000
7037301;70373;124;1411;1;0.153000
7037302;70373;124;1410;2;0.218000
7037303;70373;124;1325;3;0.371000
7037304;70373;124;1354;4;0.539000
7037305;70373;124;1353;5;0.572000
7037306;70373;124;1342;6;0.717000
7037307;70373;124;1417;7;0.560000
7037308;70373;124;566;8;0.516000
7037309;70373;124;84;9;0.484000
7037310;70373;124;85;10;0.786000
7037311;70373;124;86;11;0.383000
7037312;70373;124;87;12;0.709000
7037313;70373;124;88;13;0.539000
7037314;70373;124;89;14;0.731000
7037315;70373;124;90;15;0.776000
7037316;70373;124;91;16;0.310000
7037317;70373;124;92;17;1.144000
7037318;70373;124;93;18;0.780000
7037319;70373;124;94;19;0.650000
7037320;70373;124;95;20;0.691000
7037321;70373;124;96;21;0.716000
7037322;70373;124;97;22;0.633000
7037323;70373;124;99;23;0.000000
7037401;70374;124;99;1;0.765000
7037402;70374;124;100;2;0.686000
7037403;70374;124;101;3;0.738000
7037404;70374;124;102;4;0.599000
7037405;70374;124;103;5;0.813000
7037406;70374;124;104;6;1.119000
7037407;70374;124;105;7;0.330000
7037408;70374;124;106;8;0.782000
7037409;70374;124;107;9;0.703000
7037410;70374;124;108;10;0.578000
7037411;70374;124;109;11;0.671000
7037412;70374;124;110;12;0.464000
7037413;70374;124;111;13;0.707000
7037414;70374;124;112;14;0.445000
7037415;70374;124;113;15;0.553000
7037416;70374;124;567;16;0.589000
7037417;70374;124;1416;17;0.636000
7037418;70374;124;1341;18;0.628000
7037419;70374;124;1344;19;0.487000
7037420;70374;124;1345;20;0.456000
7037421;70374;124;1326;21;0.233000
7037422;70374;124;1411;22;0.000000
7037501;70375;124;1850;1;0.244000
7037502;70375;124;1851;2;1.846000
7037503;70375;124;1186;3;0.514000
7037504;70375;124;1184;4;0.573000
7037505;70375;124;1182;5;0.470000
7037506;70375;124;798;6;0.353000
7037507;70375;124;800;7;0.421000
7037508;70375;124;1312;8;0.185000
7037509;70375;124;1410;9;0.293000
7037510;70375;124;1411;10;0.000000
7037601;70376;124;1411;1;0.209000
7037602;70376;124;1311;2;0.343000
7037603;70376;124;1310;3;0.383000
7037604;70376;124;1309;4;0.511000
7037605;70376;124;1181;5;0.568000
7037606;70376;124;1183;6;0.504000
7037607;70376;124;1185;7;1.930000
7037608;70376;124;1850;8;0.000000
7037701;70377;124;1409;1;0.016000
7037702;70377;124;1410;2;0.208000
7037703;70377;124;1325;3;0.371000
7037704;70377;124;1354;4;0.539000
7037705;70377;124;1353;5;0.572000
7037706;70377;124;1342;6;0.717000
7037707;70377;124;1417;7;0.560000
7037708;70377;124;566;8;0.516000
7037709;70377;124;84;9;0.484000
7037710;70377;124;85;10;0.786000
7037711;70377;124;86;11;0.383000
7037712;70377;124;87;12;0.709000
7037713;70377;124;88;13;0.539000
7037714;70377;124;89;14;0.731000
7037715;70377;124;90;15;0.776000
7037716;70377;124;91;16;0.310000
7037717;70377;124;92;17;1.144000
7037718;70377;124;93;18;0.780000
7037719;70377;124;94;19;0.650000
7037720;70377;124;95;20;0.691000
7037721;70377;124;96;21;0.716000
7037722;70377;124;97;22;0.633000
7037723;70377;124;99;23;0.000000
7037801;70378;124;99;1;0.765000
7037802;70378;124;100;2;0.686000
7037803;70378;124;101;3;0.738000
7037804;70378;124;102;4;0.599000
7037805;70378;124;103;5;0.813000
7037806;70378;124;104;6;1.119000
7037807;70378;124;105;7;0.330000
7037808;70378;124;106;8;0.782000
7037809;70378;124;107;9;0.703000
7037810;70378;124;108;10;0.578000
7037811;70378;124;109;11;0.671000
7037812;70378;124;110;12;0.464000
7037813;70378;124;111;13;0.707000
7037814;70378;124;112;14;0.445000
7037815;70378;124;113;15;0.553000
7037816;70378;124;567;16;0.589000
7037817;70378;124;1416;17;0.636000
7037818;70378;124;1341;18;0.628000
7037819;70378;124;1344;19;0.487000
7037820;70378;124;1345;20;0.456000
7037821;70378;124;1326;21;0.200000
7037822;70378;124;1409;22;0.000000
7037901;70379;124;1850;1;0.244000
7037902;70379;124;1851;2;1.846000
7037903;70379;124;1186;3;0.514000
7037904;70379;124;1184;4;0.573000
7037905;70379;124;1182;5;0.470000
7037906;70379;124;798;6;0.353000
7037907;70379;124;800;7;0.421000
7037908;70379;124;1312;8;0.137000
7037909;70379;124;1410;9;0.010000
7037910;70379;124;1409;10;0.000000
7038001;70380;124;1409;1;0.143000
7038002;70380;124;1311;2;0.343000
7038003;70380;124;1310;3;0.383000
7038004;70380;124;1309;4;0.511000
7038005;70380;124;1181;5;0.568000
7038006;70380;124;1183;6;0.504000
7038007;70380;124;1185;7;1.930000
7038008;70380;124;1850;8;0.000000
7038101;70381;124;1326;1;0.208000
7038102;70381;124;1411;2;0.011000
7038103;70381;124;1415;3;0.143000
7038104;70381;124;1410;4;0.218000
7038105;70381;124;1325;5;0.371000
7038106;70381;124;1354;6;0.539000
7038107;70381;124;1353;7;0.572000
7038108;70381;124;1342;8;0.717000
7038109;70381;124;1417;9;0.560000
7038110;70381;124;566;10;0.119000
7038111;70381;124;114;11;0.303000
7038112;70381;124;115;12;0.525000
7038113;70381;124;116;13;0.393000
7038114;70381;124;81;14;0.950000
7038115;70381;124;141;15;0.000000
7038201;70382;124;141;1;0.204000
7038202;70382;124;82;2;0.425000
7038203;70382;124;83;3;0.102000
7038204;70382;124;567;4;0.589000
7038205;70382;124;1416;5;0.636000
7038206;70382;124;1341;6;0.628000
7038207;70382;124;1344;7;0.487000
7038208;70382;124;1345;8;0.456000
7038209;70382;124;1326;9;0.000000
7038301;70383;124;1850;1;0.244000
7038302;70383;124;1851;2;1.846000
7038303;70383;124;1186;3;0.514000
7038304;70383;124;1184;4;0.573000
7038305;70383;124;1182;5;0.470000
7038306;70383;124;798;6;0.353000
7038307;70383;124;800;7;0.421000
7038308;70383;124;1312;8;0.185000
7038309;70383;124;1410;9;0.218000
7038310;70383;124;1325;10;0.371000
7038311;70383;124;1354;11;0.539000
7038312;70383;124;1353;12;0.572000
7038313;70383;124;1342;13;0.717000
7038314;70383;124;1417;14;0.560000
7038315;70383;124;566;15;0.516000
7038316;70383;124;84;16;0.484000
7038317;70383;124;85;17;0.786000
7038318;70383;124;86;18;0.383000
7038319;70383;124;87;19;0.709000
7038320;70383;124;88;20;0.539000
7038321;70383;124;89;21;0.731000
7038322;70383;124;90;22;0.776000
7038323;70383;124;91;23;0.310000
7038324;70383;124;92;24;0.122000
7038325;70383;124;140;25;0.618000
7038326;70383;124;653;26;0.897000
7038327;70383;124;651;27;0.291000
7038328;70383;124;1177;28;0.565000
7038329;70383;124;1150;29;0.353000
7038330;70383;124;1152;30;0.552000
7038331;70383;124;1154;31;0.639000
7038332;70383;124;554;32;0.263000
7038333;70383;124;555;33;0.000000
7038401;70384;124;555;1;0.553000
7038402;70384;124;1155;2;0.542000
7038403;70384;124;1153;3;0.340000
7038404;70384;124;1151;4;0.523000
7038405;70384;124;1178;5;0.341000
7038406;70384;124;650;6;0.698000
7038407;70384;124;652;7;0.839000
7038408;70384;124;1371;8;0.107000
7038409;70384;124;105;9;0.330000
7038410;70384;124;106;10;0.782000
7038411;70384;124;107;11;0.703000
7038412;70384;124;108;12;0.579000
7038413;70384;124;109;13;0.671000
7038414;70384;124;110;14;0.464000
7038415;70384;124;111;15;0.707000
7038416;70384;124;112;16;0.445000
7038417;70384;124;113;17;0.553000
7038418;70384;124;567;18;0.589000
7038419;70384;124;1416;19;0.636000
7038420;70384;124;1341;20;0.628000
7038421;70384;124;1344;21;0.487000
7038422;70384;124;1345;22;0.456000
7038423;70384;124;1326;23;0.200000
7038424;70384;124;1409;24;0.042000
7038425;70384;124;1413;25;0.143000
7038426;70384;124;1311;26;0.343000
7038427;70384;124;1310;27;0.383000
7038428;70384;124;1309;28;0.511000
7038429;70384;124;1181;29;0.568000
7038430;70384;124;1183;30;0.504000
7038431;70384;124;1185;31;1.930000
7038432;70384;124;1850;32;0.000000
7038501;70385;124;1326;1;0.233000
7038502;70385;124;1411;2;0.010000
7038503;70385;124;1415;3;0.153000
7038504;70385;124;1410;4;0.218000
7038505;70385;124;1325;5;0.371000
7038506;70385;124;1354;6;0.539000
7038507;70385;124;1353;7;0.572000
7038508;70385;124;1342;8;0.717000
7038509;70385;124;1417;9;0.560000
7038510;70385;124;566;10;0.516000
7038511;70385;124;84;11;0.484000
7038512;70385;124;85;12;0.786000
7038513;70385;124;86;13;0.383000
7038514;70385;124;87;14;0.709000
7038515;70385;124;88;15;0.539000
7038516;70385;124;89;16;0.731000
7038517;70385;124;90;17;0.776000
7038518;70385;124;91;18;0.310000
7038519;70385;124;92;19;1.144000
7038520;70385;124;93;20;0.780000
7038521;70385;124;94;21;0.650000
7038522;70385;124;95;22;0.691000
7038523;70385;124;96;23;0.716000
7038524;70385;124;97;24;0.633000
7038525;70385;124;99;25;0.000000
7038601;70386;124;99;1;0.765000
7038602;70386;124;100;2;0.686000
7038603;70386;124;101;3;0.738000
7038604;70386;124;102;4;0.599000
7038605;70386;124;103;5;0.813000
7038606;70386;124;104;6;1.119000
7038607;70386;124;105;7;0.330000
7038608;70386;124;106;8;0.782000
7038609;70386;124;107;9;0.703000
7038610;70386;124;108;10;0.579000
7038611;70386;124;109;11;0.671000
7038612;70386;124;110;12;0.464000
7038613;70386;124;111;13;0.707000
7038614;70386;124;112;14;0.445000
7038615;70386;124;113;15;0.553000
7038616;70386;124;567;16;0.589000
7038617;70386;124;1416;17;0.636000
7038618;70386;124;1341;18;0.628000
7038619;70386;124;1344;19;0.487000
7038620;70386;124;1345;20;0.456000
7038621;70386;124;1326;21;0.000000
7038701;70387;124;1326;1;0.233000
7038702;70387;124;1411;2;0.010000
7038703;70387;124;1415;3;0.153000
7038704;70387;124;1410;4;0.218000
7038705;70387;124;1325;5;0.371000
7038706;70387;124;1354;6;0.539000
7038707;70387;124;1353;7;0.572000
7038708;70387;124;1342;8;0.717000
7038709;70387;124;1417;9;0.560000
7038710;70387;124;566;10;0.516000
7038711;70387;124;84;11;0.484000
7038712;70387;124;85;12;0.786000
7038713;70387;124;86;13;0.383000
7038714;70387;124;87;14;0.709000
7038715;70387;124;88;15;0.539000
7038716;70387;124;89;16;0.731000
7038717;70387;124;90;17;0.776000
7038718;70387;124;91;18;0.310000
7038719;70387;124;92;19;0.122000
7038720;70387;124;140;20;0.618000
7038721;70387;124;653;21;0.897000
7038722;70387;124;651;22;0.291000
7038723;70387;124;1177;23;0.565000
7038724;70387;124;1150;24;0.353000
7038725;70387;124;1152;25;0.552000
7038726;70387;124;1154;26;0.639000
7038727;70387;124;554;27;0.263000
7038728;70387;124;555;28;0.000000
7038801;70388;124;555;1;0.553000
7038802;70388;124;1155;2;0.542000
7038803;70388;124;1153;3;0.340000
7038804;70388;124;1151;4;0.523000
7038805;70388;124;1178;5;0.341000
7038806;70388;124;650;6;0.698000
7038807;70388;124;652;7;0.839000
7038808;70388;124;1371;8;0.107000
7038809;70388;124;105;9;0.330000
7038810;70388;124;106;10;0.782000
7038811;70388;124;107;11;0.703000
7038812;70388;124;108;12;0.579000
7038813;70388;124;109;13;0.671000
7038814;70388;124;110;14;0.464000
7038815;70388;124;111;15;0.707000
7038816;70388;124;112;16;0.445000
7038817;70388;124;113;17;0.553000
7038818;70388;124;567;18;0.589000
7038819;70388;124;1416;19;0.636000
7038820;70388;124;1341;20;0.628000
7038821;70388;124;1344;21;0.487000
7038822;70388;124;1345;22;0.456000
7038823;70388;124;1326;23;0.000000
7038901;70389;124;1411;1;0.153000
7038902;70389;124;1410;2;0.218000
7038903;70389;124;1325;3;0.371000
7038904;70389;124;1354;4;0.539000
7038905;70389;124;1353;5;0.572000
7038906;70389;124;1342;6;0.717000
7038907;70389;124;1417;7;0.560000
7038908;70389;124;566;8;0.516000
7038909;70389;124;84;9;0.484000
7038910;70389;124;85;10;0.786000
7038911;70389;124;86;11;0.383000
7038912;70389;124;87;12;0.709000
7038913;70389;124;88;13;0.539000
7038914;70389;124;89;14;0.731000
7038915;70389;124;90;15;0.776000
7038916;70389;124;91;16;0.310000
7038917;70389;124;92;17;0.122000
7038918;70389;124;140;18;0.618000
7038919;70389;124;653;19;0.897000
7038920;70389;124;651;20;0.291000
7038921;70389;124;1177;21;0.565000
7038922;70389;124;1150;22;0.353000
7038923;70389;124;1152;23;0.552000
7038924;70389;124;1154;24;0.639000
7038925;70389;124;554;25;0.263000
7038926;70389;124;555;26;0.000000
7039001;70390;124;555;1;0.553000
7039002;70390;124;1155;2;0.542000
7039003;70390;124;1153;3;0.340000
7039004;70390;124;1151;4;0.523000
7039005;70390;124;1178;5;0.341000
7039006;70390;124;650;6;0.698000
7039007;70390;124;652;7;0.839000
7039008;70390;124;1371;8;0.107000
7039009;70390;124;105;9;0.330000
7039010;70390;124;106;10;0.782000
7039011;70390;124;107;11;0.703000
7039012;70390;124;108;12;0.579000
7039013;70390;124;109;13;0.671000
7039014;70390;124;110;14;0.464000
7039015;70390;124;111;15;0.707000
7039016;70390;124;112;16;0.445000
7039017;70390;124;113;17;0.553000
7039018;70390;124;567;18;0.589000
7039019;70390;124;1416;19;0.636000
7039020;70390;124;1341;20;0.628000
7039021;70390;124;1344;21;0.487000
7039022;70390;124;1345;22;0.456000
7039023;70390;124;1326;23;0.233000
7039024;70390;124;1411;24;0.000000
7046501;70465;10;81;1;0.397000
7046502;70465;10;82;2;0.425000
7046503;70465;10;83;3;0.484000
7046504;70465;10;84;4;0.484000
7046505;70465;10;85;5;0.786000
7046506;70465;10;86;6;0.383000
7046507;70465;10;87;7;0.709000
7046508;70465;10;88;8;0.539000
7046509;70465;10;89;9;0.731000
7046510;70465;10;90;10;0.776000
7046511;70465;10;91;11;0.310000
7046512;70465;10;92;12;1.144000
7046513;70465;10;93;13;0.780000
7046514;70465;10;94;14;0.650000
7046515;70465;10;95;15;0.691000
7046516;70465;10;96;16;0.716000
7046517;70465;10;97;17;0.633000
7046518;70465;10;99;18;0.000000
7046601;70466;10;99;1;0.765000
7046602;70466;10;100;2;0.686000
7046603;70466;10;101;3;0.738000
7046604;70466;10;102;4;0.599000
7046605;70466;10;103;5;0.813000
7046606;70466;10;104;6;1.119000
7046607;70466;10;105;7;0.330000
7046608;70466;10;106;8;0.782000
7046609;70466;10;107;9;0.703000
7046610;70466;10;108;10;0.578000
7046611;70466;10;109;11;0.671000
7046612;70466;10;110;12;0.464000
7046613;70466;10;111;13;0.707000
7046614;70466;10;112;14;0.445000
7046615;70466;10;113;15;0.538000
7046616;70466;10;114;16;0.303000
7046617;70466;10;115;17;0.525000
7046618;70466;10;116;18;0.393000
7046619;70466;10;81;19;0.000000
7046701;70467;10;141;1;0.198000
7046702;70467;10;82;2;0.425000
7046703;70467;10;83;3;0.484000
7046704;70467;10;84;4;0.484000
7046705;70467;10;85;5;0.786000
7046706;70467;10;86;6;0.383000
7046707;70467;10;87;7;0.709000
7046708;70467;10;88;8;0.539000
7046709;70467;10;89;9;0.731000
7046710;70467;10;90;10;0.776000
7046711;70467;10;91;11;0.310000
7046712;70467;10;92;12;1.144000
7046713;70467;10;93;13;0.780000
7046714;70467;10;94;14;0.650000
7046715;70467;10;95;15;0.691000
7046716;70467;10;96;16;0.716000
7046717;70467;10;97;17;0.633000
7046718;70467;10;99;18;0.000000
7046801;70468;10;99;1;0.765000
7046802;70468;10;100;2;0.686000
7046803;70468;10;101;3;0.738000
7046804;70468;10;102;4;0.599000
7046805;70468;10;103;5;0.813000
7046806;70468;10;104;6;1.119000
7046807;70468;10;105;7;0.330000
7046808;70468;10;106;8;0.782000
7046809;70468;10;107;9;0.703000
7046810;70468;10;108;10;0.578000
7046811;70468;10;109;11;0.671000
7046812;70468;10;110;12;0.464000
7046813;70468;10;111;13;0.707000
7046814;70468;10;112;14;0.445000
7046815;70468;10;113;15;0.538000
7046816;70468;10;114;16;0.303000
7046817;70468;10;115;17;0.525000
7046818;70468;10;116;18;0.393000
7046819;70468;10;81;19;0.950000
7046820;70468;10;141;20;0.000000
7046901;70469;10;81;1;0.397000
7046902;70469;10;82;2;0.425000
7046903;70469;10;83;3;0.484000
7046904;70469;10;84;4;0.484000
7046905;70469;10;85;5;0.786000
7046906;70469;10;86;6;0.383000
7046907;70469;10;87;7;0.709000
7046908;70469;10;88;8;0.539000
7046909;70469;10;89;9;0.731000
7046910;70469;10;90;10;0.776000
7046911;70469;10;91;11;0.310000
7046912;70469;10;92;12;0.122000
7046913;70469;10;140;13;1.189000
7046914;70469;10;106;14;0.000000
7047001;70470;10;106;1;0.782000
7047002;70470;10;107;2;0.703000
7047003;70470;10;108;3;0.578000
7047004;70470;10;109;4;0.671000
7047005;70470;10;110;5;0.464000
7047006;70470;10;111;6;0.707000
7047007;70470;10;112;7;0.445000
7047008;70470;10;113;8;0.538000
7047009;70470;10;114;9;0.303000
7047010;70470;10;115;10;0.525000
7047011;70470;10;116;11;0.393000
7047012;70470;10;81;12;0.000000
7047101;70471;10;92;1;1.142000
7047102;70471;10;93;2;0.780000
7047103;70471;10;94;3;0.650000
7047104;70471;10;95;4;0.691000
7047105;70471;10;96;5;0.716000
7047106;70471;10;97;6;0.633000
7047107;70471;10;99;7;0.000000
7047201;70472;10;99;1;0.765000
7047202;70472;10;100;2;0.686000
7047203;70472;10;101;3;0.738000
7047204;70472;10;102;4;0.599000
7047205;70472;10;103;5;0.813000
7047206;70472;10;104;6;1.116000
7047207;70472;10;140;7;1.271000
7047208;70472;10;92;8;0.000000
7047301;70473;10;81;1;0.397000
7047302;70473;10;82;2;0.425000
7047303;70473;10;83;3;0.484000
7047304;70473;10;84;4;0.484000
7047305;70473;10;85;5;0.786000
7047306;70473;10;86;6;0.383000
7047307;70473;10;87;7;0.709000
7047308;70473;10;88;8;0.539000
7047309;70473;10;89;9;0.731000
7047310;70473;10;90;10;0.776000
7047311;70473;10;91;11;0.310000
7047312;70473;10;92;12;0.122000
7047313;70473;10;140;13;0.000000
7047401;70474;10;140;1;1.172000
7047402;70474;10;106;2;0.782000
7047403;70474;10;107;3;0.703000
7047404;70474;10;108;4;0.578000
7047405;70474;10;109;5;0.671000
7047406;70474;10;110;6;0.464000
7047407;70474;10;111;7;0.707000
7047408;70474;10;112;8;0.445000
7047409;70474;10;113;9;0.537000
7047410;70474;10;114;10;0.303000
7047411;70474;10;115;11;0.525000
7047412;70474;10;116;12;0.393000
7047413;70474;10;81;13;0.000000
7047501;70475;10;140;1;2.393000
7047502;70475;10;93;2;0.780000
7047503;70475;10;94;3;0.650000
7047504;70475;10;95;4;0.691000
7047505;70475;10;96;5;0.716000
7047506;70475;10;97;6;0.633000
7047507;70475;10;99;7;0.000000
7047601;70476;10;99;1;0.765000
7047602;70476;10;100;2;0.686000
7047603;70476;10;101;3;0.738000
7047604;70476;10;102;4;0.599000
7047605;70476;10;103;5;0.813000
7047606;70476;10;104;6;1.116000
7047607;70476;10;140;7;0.000000
7086501;70865;236;40;1;0.440000
7086502;70865;236;551;2;0.538000
7086503;70865;236;549;3;0.562000
7086504;70865;236;1076;4;0.385000
7086505;70865;236;1358;5;0.552000
7086506;70865;236;1072;6;0.873000
7086507;70865;236;420;7;0.745000
7086508;70865;236;418;8;0.592000
7086509;70865;236;436;9;0.408000
7086510;70865;236;737;10;0.712000
7086511;70865;236;770;11;0.471000
7086512;70865;236;768;12;0.376000
7086513;70865;236;766;13;0.729000
7086514;70865;236;764;14;0.519000
7086515;70865;236;762;15;0.524000
7086516;70865;236;760;16;0.605000
7086517;70865;236;654;17;0.346000
7086518;70865;236;576;18;0.391000
7086519;70865;236;574;19;0.353000
7086520;70865;236;655;20;0.504000
7086521;70865;236;656;21;0.197000
7086522;70865;236;2032;22;0.684000
7086523;70865;236;658;23;0.394000
7086524;70865;236;659;24;0.721000
7086525;70865;236;661;25;1.128000
7086526;70865;236;663;26;0.826000
7086527;70865;236;665;27;1.429000
7086528;70865;236;1461;28;0.517000
7086529;70865;236;669;29;0.674000
7086530;70865;236;671;30;0.374000
7086531;70865;236;673;31;0.924000
7086532;70865;236;675;32;0.637000
7086533;70865;236;677;33;0.516000
7086534;70865;236;679;34;0.564000
7086535;70865;236;681;35;1.128000
7086536;70865;236;1501;36;1.094000
7086537;70865;236;1065;37;1.307000
7086538;70865;236;1618;38;2.025000
7086539;70865;236;1620;39;1.715000
7086540;70865;236;1622;40;0.830000
7086541;70865;236;1624;41;0.713000
7086542;70865;236;2011;42;1.704000
7086543;70865;236;2013;43;0.769000
7086544;70865;236;2015;44;0.506000
7086545;70865;236;2017;45;0.644000
7086546;70865;236;2019;46;0.931000
7086547;70865;236;2021;47;0.548000
7086548;70865;236;2023;48;0.623000
7086549;70865;236;2025;49;0.969000
7086550;70865;236;2027;50;0.486000
7086551;70865;236;2029;51;0.000000
7086601;70866;236;2029;1;0.577000
7086602;70866;236;2028;2;1.043000
7086603;70866;236;2026;3;0.536000
7086604;70866;236;2024;4;0.635000
7086605;70866;236;2022;5;1.019000
7086606;70866;236;2020;6;0.568000
7086607;70866;236;2018;7;0.449000
7086608;70866;236;2016;8;0.694000
7086609;70866;236;2014;9;1.702000
7086610;70866;236;2012;10;0.551000
7086611;70866;236;1624;11;0.672000
7086612;70866;236;1623;12;1.729000
7086613;70866;236;1621;13;1.876000
7086614;70866;236;1619;14;0.967000
7086615;70866;236;1066;15;1.190000
7086616;70866;236;1502;16;1.144000
7086617;70866;236;682;17;0.357000
7086618;70866;236;680;18;0.541000
7086619;70866;236;678;19;0.671000
7086620;70866;236;676;20;0.809000
7086621;70866;236;674;21;0.549000
7086622;70866;236;672;22;0.683000
7086623;70866;236;670;23;0.723000
7086624;70866;236;668;24;0.789000
7086625;70866;236;666;25;0.720000
7086626;70866;236;664;26;1.017000
7086627;70866;236;662;27;0.658000
7086628;70866;236;660;28;0.357000
7086629;70866;236;756;29;0.326000
7086630;70866;236;213;30;0.444000
7086631;70866;236;206;31;0.302000
7086632;70866;236;657;32;0.501000
7086633;70866;236;571;33;0.377000
7086634;70866;236;573;34;0.376000
7086635;70866;236;575;35;0.392000
7086636;70866;236;758;36;0.406000
7086637;70866;236;759;37;0.559000
7086638;70866;236;761;38;0.470000
7086639;70866;236;763;39;0.777000
7086640;70866;236;765;40;0.369000
7086641;70866;236;767;41;0.695000
7086642;70866;236;769;42;0.595000
7086643;70866;236;771;43;0.339000
7086644;70866;236;416;44;0.602000
7086645;70866;236;417;45;0.721000
7086646;70866;236;419;46;0.963000
7086647;70866;236;1071;47;0.358000
7086648;70866;236;1073;48;0.499000
7086649;70866;236;1075;49;0.570000
7086650;70866;236;548;50;1.020000
7086651;70866;236;39;51;0.118000
7086652;70866;236;40;52;0.000000
7096501;70965;294;2044;1;0.890000
7096502;70965;294;181;2;0.010000
7096503;70965;294;1404;3;0.199000
7096504;70965;294;38;4;0.602000
7096505;70965;294;180;5;0.354000
7096506;70965;294;392;6;0.451000
7096507;70965;294;1113;7;0.461000
7096508;70965;294;1115;8;0.505000
7096509;70965;294;1160;9;0.590000
7096510;70965;294;1161;10;0.494000
7096511;70965;294;1162;11;0.729000
7096512;70965;294;391;12;0.362000
7096513;70965;294;1117;13;0.709000
7096514;70965;294;1119;14;0.242000
7096515;70965;294;1121;15;0.319000
7096516;70965;294;618;16;1.165000
7096517;70965;294;620;17;0.246000
7096518;70965;294;622;18;0.397000
7096519;70965;294;2050;19;0.962000
7096520;70965;294;2052;20;0.689000
7096521;70965;294;628;21;0.908000
7096522;70965;294;630;22;0.504000
7096523;70965;294;632;23;0.370000
7096524;70965;294;634;24;0.644000
7096525;70965;294;591;25;0.903000
7096526;70965;294;589;26;0.879000
7096527;70965;294;587;27;0.508000
7096528;70965;294;585;28;0.250000
7096529;70965;294;583;29;0.606000
7096530;70965;294;581;30;1.041000
7096531;70965;294;2033;31;0.507000
7096532;70965;294;2034;32;0.409000
7096533;70965;294;2035;33;0.432000
7096534;70965;294;2036;34;0.390000
7096535;70965;294;2037;35;0.617000
7096536;70965;294;2038;36;0.000000
7096601;70966;294;2038;1;0.204000
7096602;70966;294;2039;2;0.618000
7096603;70966;294;2040;3;0.889000
7096604;70966;294;2042;4;0.439000
7096605;70966;294;2043;5;0.489000
7096606;70966;294;1737;6;0.898000
7096607;70966;294;580;7;0.609000
7096608;70966;294;582;8;0.318000
7096609;70966;294;584;9;0.511000
7096610;70966;294;586;10;0.867000
7096611;70966;294;588;11;0.852000
7096612;70966;294;1142;12;0.577000
7096613;70966;294;635;13;0.386000
7096614;70966;294;633;14;0.510000
7096615;70966;294;631;15;1.034000
7096616;70966;294;629;16;0.645000
7096617;70966;294;2051;17;1.516000
