rc_id	rl_id	ss_id	rc_orderby	rc_dist
556513	5565	575	13	0.392000
556514	5565	758	14	0.516000
556515	5565	970	15	0.000000
556601	5566	970	1	0.590000
556602	5566	654	2	0.346000
556603	5566	576	3	0.391000
556604	5566	574	4	0.353000
556605	5566	655	5	0.535000
556606	5566	225	6	0.497000
556607	5566	203	7	0.304000
556608	5566	472	8	0.178000
556609	5566	218	9	0.592000
556610	5566	216	10	0.394000
556611	5566	164	11	0.566000
556612	5566	166	12	0.364000
556613	5566	168	13	0.431000
556614	5566	170	14	0.449000
556615	5566	172	15	0.484000
556616	5566	174	16	0.000000
556701	5567	152	1	0.459000
556702	5567	154	2	0.344000
556703	5567	156	3	0.541000
556704	5567	158	4	0.600000
556705	5567	160	5	0.741000
556706	5567	215	6	0.421000
556707	5567	217	7	0.315000
556708	5567	202	8	0.815000
556709	5567	657	9	0.501000
556710	5567	571	10	0.377000
556711	5567	573	11	0.376000
556712	5567	575	12	0.392000
556713	5567	758	13	0.516000
556714	5567	970	14	0.000000
556801	5568	970	1	0.590000
556802	5568	654	2	0.346000
556803	5568	576	3	0.391000
556804	5568	574	4	0.353000
556805	5568	655	5	0.535000
556806	5568	225	6	0.497000
556807	5568	203	7	0.304000
556808	5568	472	8	0.178000
556809	5568	218	9	0.731000
556810	5568	162	10	0.481000
556811	5568	161	11	0.665000
556812	5568	159	12	0.376000
556813	5568	157	13	0.441000
556814	5568	155	14	0.490000
556815	5568	153	15	0.442000
556816	5568	152	16	0.000000
566501	5665	616	1	6.604660
566502	5665	240	2	2.439217
566503	5665	592	3	1.160825
566504	5665	594	4	6.021000
566505	5665	976	5	18.131001
566506	5665	975	6	0.000000
566601	5666	975	1	18.059999
566602	5666	977	2	5.890000
566603	5666	252	3	1.458000
566604	5666	979	4	2.256000
566605	5666	978	5	6.550000
566606	5666	617	6	0.081000
566607	5666	616	7	0.000000
746501	7465	1070	1	10.393000
746502	7465	1065	2	1.253000
746503	7465	1053	3	1.223000
746504	7465	1055	4	1.008000
746505	7465	1057	5	0.623000
746506	7465	1059	6	0.606000
746507	7465	1061	7	0.758000
746508	7465	1063	8	0.000000
746601	7466	1063	1	4.482000
746602	7466	1062	2	0.718577
746603	7466	1060	3	0.958429
746604	7466	1058	4	0.548095
746605	7466	1056	5	1.200079
746606	7466	1054	6	1.290068
746607	7466	1066	7	9.952074
746608	7466	1070	8	0.000000
936501	9365	249	1	0.461000
936502	9365	250	2	0.583000
936503	9365	251	3	0.386000
936504	9365	275	4	0.841000
936505	9365	252	5	0.206000
936506	9365	276	6	0.386000
936507	9365	319	7	0.489000
936508	9365	253	8	0.391000
936509	9365	254	9	0.391000
936510	9365	255	10	0.553000
936511	9365	256	11	0.471000
936512	9365	257	12	0.392000
936513	9365	258	13	0.499000
936514	9365	259	14	0.547000
936515	9365	978	15	0.592000
936516	9365	635	16	0.386000
936517	9365	633	17	0.510000
936518	9365	631	18	1.034000
936519	9365	629	19	1.030000
936520	9365	627	20	0.466000
936521	9365	625	21	0.387000
936522	9365	623	22	0.347000
936523	9365	621	23	1.077000
936524	9365	637	24	0.617000
936525	9365	1120	25	1.001000
936526	9365	367	26	0.483000
936527	9365	368	27	0.521000
936528	9365	369	28	0.499000
936529	9365	1116	29	0.541000
936530	9365	1114	30	0.445000
936531	9365	415	31	0.316000
936532	9365	40	32	0.697000
936533	9365	42	33	0.330000
936534	9365	38	34	0.000000
936601	9366	38	1	0.658000
936602	9366	39	2	0.299000
936603	9366	392	3	0.451000
936604	9366	1113	4	0.461000
936605	9366	1115	5	0.635000
936606	9366	389	6	0.538000
936607	9366	390	7	0.690000
936608	9366	391	8	0.362000
936609	9366	1117	9	0.709000
936610	9366	1119	10	0.242000
936611	9366	1121	11	0.319000
936612	9366	618	12	1.165000
936613	9366	620	13	0.246000
936614	9366	622	14	0.416000
936615	9366	624	15	0.562000
936616	9366	626	16	1.070000
936617	9366	628	17	0.908000
936618	9366	630	18	0.504000
936619	9366	632	19	0.370000
936620	9366	634	20	0.643000
936621	9366	240	21	0.492000
936622	9366	241	22	0.431000
936623	9366	242	23	0.553000
936624	9366	243	24	0.452000
936625	9366	244	25	0.463000
936626	9366	245	26	0.360000
936627	9366	246	27	0.465000
936628	9366	247	28	0.400000
936629	9366	248	29	0.419000
936630	9366	249	30	0.000000
946501	9465	249	1	0.461000
946502	9465	250	2	0.583000
946503	9465	251	3	0.386000
946504	9465	275	4	0.841000
946505	9465	252	5	0.206000
946506	9465	276	6	0.386000
946507	9465	319	7	0.489000
946508	9465	253	8	0.391000
946509	9465	254	9	0.391000
946510	9465	255	10	0.553000
946511	9465	256	11	0.471000
946512	9465	257	12	0.392000
946513	9465	258	13	0.499000
946514	9465	259	14	0.547000
946515	9465	978	15	0.592000
946516	9465	635	16	0.386000
946517	9465	633	17	0.510000
946518	9465	631	18	1.034000
946519	9465	629	19	1.030000
946520	9465	627	20	0.466000
946521	9465	625	21	0.387000
946522	9465	623	22	0.347000
946523	9465	621	23	1.077000
946524	9465	637	24	0.617000
946525	9465	1120	25	1.001000
946526	9465	367	26	0.324000
946527	9465	391	27	0.000000
946601	9466	391	1	0.361000
946602	9466	1117	2	0.709000
946603	9466	1119	3	0.242000
946604	9466	1121	4	0.319000
946605	9466	618	5	1.165000
946606	9466	620	6	0.246000
946607	9466	622	7	0.416000
946608	9466	624	8	0.562000
946609	9466	626	9	1.070000
946610	9466	628	10	0.908000
946611	9466	630	11	0.504000
946612	9466	632	12	0.370000
946613	9466	634	13	0.643000
946614	9466	240	14	0.492000
946615	9466	241	15	0.431000
946616	9466	242	16	0.553000
946617	9466	243	17	0.452000
946618	9466	244	18	0.463000
946619	9466	245	19	0.360000
946620	9466	246	20	0.465000
946621	9466	247	21	0.400000
946622	9466	248	22	0.419000
946623	9466	249	23	0.000000
966501	9665	615	1	0.104000
966502	9665	232	2	36.196000
966503	9665	1136	3	1.491000
966504	9665	1138	4	0.000000
966601	9666	1138	1	1.492000
966602	9666	1137	2	36.139000
966603	9666	615	3	0.000000
1066501	10665	863	1	0.331000
1066502	10665	138	2	0.637000
1066503	10665	137	3	0.956000
1066504	10665	134	4	0.269000
1066505	10665	133	5	0.651000
1066506	10665	487	6	0.637000
1066507	10665	489	7	0.404000
1066508	10665	152	8	0.459000
1066509	10665	154	9	0.344000
1066510	10665	156	10	0.541000
1066511	10665	158	11	0.600000
1066512	10665	160	12	0.706000
1066513	10665	473	13	0.840000
1066514	10665	207	14	1.179000
1066515	10665	209	15	0.521000
1066516	10665	457	16	0.351000
1066517	10665	459	17	0.231000
1066518	10665	461	18	0.419000
1066519	10665	463	19	0.649000
1066520	10665	466	20	0.000000
1066601	10666	466	1	0.455000
1066602	10666	464	2	0.454000
1066603	10666	462	3	0.232000
1066604	10666	460	4	0.386000
1066605	10666	458	5	0.527000
1066606	10666	210	6	1.162000
1066607	10666	214	7	0.183000
1066608	10666	752	8	0.918000
1066609	10666	162	9	0.481000
1066610	10666	161	10	0.665000
1066611	10666	159	11	0.376000
1066612	10666	157	12	0.441000
1066613	10666	155	13	0.490000
1066614	10666	153	14	0.278000
1066615	10666	490	15	0.481000
1066616	10666	488	16	0.680000
1066617	10666	132	17	0.405000
1066618	10666	135	18	0.417000
1066619	10666	862	19	0.528000
1066620	10666	863	20	0.000000
1066701	10667	863	1	0.321000
1066702	10667	138	2	0.637000
1066703	10667	137	3	0.956000
1066704	10667	134	4	0.269000
1066705	10667	133	5	0.651000
1066706	10667	487	6	0.637000
1066707	10667	489	7	0.320000
1066708	10667	491	8	0.583000
1066709	10667	493	9	0.777000
1066710	10667	189	10	0.421000
1066711	10667	187	11	0.316000
1066712	10667	185	12	0.601000
1066713	10667	184	13	0.000000
1066801	10668	184	1	0.284000
1066802	10668	186	2	0.572000
1066803	10668	188	3	0.805000
1066804	10668	494	4	0.531000
1066805	10668	492	5	0.352000
1066806	10668	490	6	0.481000
1066807	10668	488	7	0.468000
1066808	10668	124	8	0.616000
1066809	10668	135	9	0.417000
1066810	10668	862	10	0.528000
1066811	10668	863	11	0.000000
1066901	10669	184	1	0.284000
1066902	10669	186	2	0.572000
1066903	10669	188	3	0.805000
1066904	10669	494	4	0.531000
1066905	10669	492	5	0.254000
1066906	10669	152	6	0.459000
1066907	10669	154	7	0.344000
1066908	10669	156	8	0.541000
1066909	10669	158	9	0.600000
1066910	10669	160	10	0.706000
1066911	10669	473	11	0.840000
1066912	10669	207	12	1.179000
1066913	10669	209	13	0.521000
1066914	10669	457	14	0.351000
1066915	10669	459	15	0.231000
1066916	10669	461	16	0.419000
1066917	10669	463	17	0.649000
1066918	10669	466	18	0.000000
1067001	10670	466	1	0.455000
1067002	10670	464	2	0.454000
1067003	10670	462	3	0.232000
1067004	10670	460	4	0.386000
1067005	10670	458	5	0.527000
1067006	10670	210	6	1.162000
1067007	10670	214	7	0.183000
1067008	10670	752	8	0.918000
1067009	10670	162	9	0.481000
1067010	10670	161	10	0.665000
1067011	10670	159	11	0.376000
1067012	10670	157	12	0.441000
1067013	10670	155	13	0.490000
1067014	10670	153	14	0.391000
1067015	10670	491	15	0.583000
1067016	10670	493	16	0.777000
1067017	10670	189	17	0.421000
1067018	10670	187	18	0.316000
1067019	10670	185	19	0.601000
1067020	10670	184	20	0.000000
1067101	10671	863	1	0.321000
1067102	10671	138	2	0.637000
1067103	10671	137	3	0.956000
1067104	10671	134	4	0.269000
1067105	10671	133	5	0.651000
1067106	10671	487	6	0.637000
1067107	10671	489	7	0.320000
1067108	10671	491	8	0.583000
1067109	10671	493	9	0.777000
1067110	10671	189	10	0.421000
1067111	10671	187	11	0.316000
1067112	10671	185	12	0.000000
1067201	10672	185	1	0.525000
1067202	10672	184	2	0.314000
1067203	10672	186	3	0.572000
1067204	10672	188	4	0.805000
1067205	10672	494	5	0.531000
1067206	10672	492	6	0.352000
1067207	10672	490	7	0.481000
1067208	10672	488	8	0.468000
1067209	10672	124	9	0.616000
1067210	10672	135	10	0.417000
1067211	10672	862	11	0.528000
1067212	10672	863	12	0.000000
1067301	10673	185	1	0.525000
1067302	10673	184	2	0.314000
1067303	10673	186	3	0.572000
1067304	10673	188	4	0.805000
1067305	10673	494	5	0.531000
1067306	10673	492	6	0.254000
1067307	10673	152	7	0.459000
1067308	10673	154	8	0.344000
1067309	10673	156	9	0.541000
1067310	10673	158	10	0.600000
1067311	10673	160	11	0.706000
1067312	10673	473	12	0.840000
1067313	10673	207	13	1.179000
1067314	10673	209	14	0.521000
1067315	10673	457	15	0.351000
1067316	10673	459	16	0.231000
1067317	10673	461	17	0.419000
1067318	10673	463	18	0.649000
1067319	10673	466	19	0.000000
1067401	10674	466	1	0.455000
1067402	10674	464	2	0.454000
1067403	10674	462	3	0.232000
1067404	10674	460	4	0.386000
1067405	10674	458	5	0.527000
1067406	10674	210	6	1.162000
1067407	10674	214	7	0.183000
1067408	10674	752	8	0.918000
1067409	10674	162	9	0.481000
1067410	10674	161	10	0.665000
1067411	10674	159	11	0.376000
1067412	10674	157	12	0.441000
1067413	10674	155	13	0.490000
1067414	10674	153	14	0.391000
1067415	10674	491	15	0.583000
1067416	10674	493	16	0.777000
1067417	10674	189	17	0.421000
1067418	10674	187	18	0.316000
1067419	10674	185	19	0.000000
1067501	10675	185	1	0.697000
1067502	10675	562	2	0.000000
1086501	10865	466	1	0.455000
1086502	10865	464	2	0.454000
1086503	10865	462	3	0.232000
1086504	10865	460	4	0.386000
1086505	10865	458	5	0.527000
1086506	10865	210	6	1.162000
1086507	10865	214	7	0.183000
1086508	10865	752	8	0.918000
1086509	10865	162	9	0.481000
1086510	10865	161	10	0.665000
1086511	10865	159	11	0.376000
1086512	10865	157	12	0.441000
1086513	10865	155	13	0.490000
1086514	10865	153	14	0.391000
1086515	10865	491	15	0.583000
1086516	10865	493	16	0.777000
1086517	10865	189	17	0.421000
1086518	10865	187	18	0.316000
1086519	10865	185	19	0.601000
1086520	10865	184	20	0.000000
1086601	10866	184	1	0.284000
1086602	10866	186	2	0.572000
1086603	10866	188	3	0.805000
1086604	10866	494	4	0.531000
1086605	10866	492	5	0.254000
1086606	10866	152	6	0.459000
1086607	10866	154	7	0.344000
1086608	10866	156	8	0.541000
1086609	10866	158	9	0.600000
1086610	10866	160	10	0.706000
1086611	10866	473	11	0.840000
1086612	10866	207	12	1.179000
1086613	10866	209	13	0.521000
1086614	10866	457	14	0.351000
1086615	10866	459	15	0.231000
1086616	10866	461	16	0.419000
1086617	10866	463	17	0.649000
1086618	10866	466	18	0.000000
1086701	10867	466	1	0.455000
1086702	10867	464	2	0.454000
1086703	10867	462	3	0.232000
1086704	10867	460	4	0.386000
1086705	10867	458	5	0.527000
1086706	10867	210	6	1.162000
1086707	10867	214	7	0.183000
1086708	10867	752	8	0.918000
1086709	10867	162	9	0.481000
1086710	10867	161	10	0.665000
1086711	10867	159	11	0.376000
1086712	10867	157	12	0.441000
1086713	10867	155	13	0.490000
1086714	10867	153	14	0.391000
1086715	10867	491	15	0.583000
1086716	10867	493	16	0.777000
1086717	10867	189	17	0.421000
1086718	10867	187	18	0.316000
1086719	10867	185	19	0.000000
1086801	10868	185	1	0.525000
1086802	10868	184	2	0.314000
1086803	10868	186	3	0.572000
1086804	10868	188	4	0.805000
1086805	10868	494	5	0.531000
1086806	10868	492	6	0.254000
1086807	10868	152	7	0.459000
1086808	10868	154	8	0.344000
1086809	10868	156	9	0.541000
1086810	10868	158	10	0.600000
1086811	10868	160	11	0.706000
1086812	10868	473	12	0.840000
1086813	10868	207	13	1.179000
1086814	10868	209	14	0.521000
1086815	10868	457	15	0.351000
1086816	10868	459	16	0.231000
1086817	10868	461	17	0.419000
1086818	10868	463	18	0.649000
1086819	10868	466	19	0.000000
1096501	10965	174	1	0.493000
1096502	10965	173	2	0.434000
1096503	10965	171	3	0.417000
1096504	10965	169	4	0.381000
1096505	10965	167	5	0.508000
1096506	10965	165	6	0.600000
1096507	10965	215	7	0.421000
1096508	10965	217	8	0.598000
1096509	10965	201	9	0.412000
1096510	10965	199	10	0.711000
1096511	10965	467	11	0.615000
1096512	10965	447	12	0.405000
1096513	10965	445	13	0.391000
1096514	10965	483	14	0.559000
1096515	10965	481	15	0.524000
1096516	10965	479	16	0.465000
1096517	10965	273	17	0.243000
1096518	10965	274	18	0.839000
1096519	10965	31	19	0.536000
1096520	10965	32	20	0.874000
1096521	10965	176	21	1.046000
1096522	10965	177	22	0.713000
1096523	10965	178	23	0.878000
1096524	10965	35	24	0.586000
1096525	10965	44	25	0.351000
1096526	10965	179	26	0.755000
1096527	10965	181	27	0.010000
1096528	10965	1404	28	0.198000
1096529	10965	38	29	0.602000
1096530	10965	180	30	0.337000
1096531	10965	143	31	0.000000
1096601	10966	143	1	0.509000
1096602	10966	42	2	0.688000
1096603	10966	204	3	0.377000
1096604	10966	144	4	0.305000
1096605	10966	36	5	0.511000
1096606	10966	45	6	0.827000
1096607	10966	145	7	0.790000
1096608	10966	146	8	0.955000
1096609	10966	147	9	0.978000
1096610	10966	79	10	0.570000
1096611	10966	48	11	0.649000
1096612	10966	226	12	0.224000
1096613	10966	227	13	0.454000
1096614	10966	478	14	0.605000
1096615	10966	480	15	0.582000
1096616	10966	482	16	0.346000
1096617	10966	444	17	0.349000
1096618	10966	446	18	0.763000
1096619	10966	471	19	0.609000
1096620	10966	198	20	0.545000
1096621	10966	200	21	0.338000
1096622	10966	472	22	0.178000
1096623	10966	218	23	0.592000
1096624	10966	216	24	0.394000
1096625	10966	164	25	0.566000
1096626	10966	166	26	0.364000
1096627	10966	168	27	0.431000
1096628	10966	170	28	0.449000
1096629	10966	172	29	0.484000
1096630	10966	174	30	0.000000
1096701	10967	174	1	0.493000
1096702	10967	173	2	0.434000
1096703	10967	171	3	0.417000
1096704	10967	169	4	0.381000
1096705	10967	167	5	0.508000
1096706	10967	165	6	0.600000
1096707	10967	215	7	0.421000
1096708	10967	217	8	0.598000
1096709	10967	201	9	0.412000
1096710	10967	199	10	0.711000
1096711	10967	467	11	0.615000
1096712	10967	447	12	0.405000
1096713	10967	445	13	0.391000
1096714	10967	483	14	0.559000
1096715	10967	481	15	0.524000
1096716	10967	479	16	0.465000
1096717	10967	273	17	0.243000
1096718	10967	274	18	0.839000
1096719	10967	31	19	0.536000
1096720	10967	32	20	0.874000
1096721	10967	176	21	1.046000
1096722	10967	177	22	0.713000
1096723	10967	178	23	0.878000
1096724	10967	35	24	0.583000
1096725	10967	44	25	0.354000
1096726	10967	179	26	0.702000
1096727	10967	224	27	0.000000
1096801	10968	224	1	0.801000
1096802	10968	204	2	0.377000
1096803	10968	144	3	0.305000
1096804	10968	36	4	0.511000
1096805	10968	45	5	0.827000
1096806	10968	145	6	0.790000
1096807	10968	146	7	0.955000
1096808	10968	147	8	0.978000
1096809	10968	79	9	0.570000
1096810	10968	48	10	0.649000
1096811	10968	226	11	0.224000
1096812	10968	227	12	0.454000
1096813	10968	478	13	0.605000
1096814	10968	480	14	0.582000
1096815	10968	482	15	0.346000
1096816	10968	444	16	0.349000
1096817	10968	446	17	0.763000
1096818	10968	471	18	0.609000
1096819	10968	198	19	0.545000
1096820	10968	200	20	0.338000
1096821	10968	472	21	0.178000
1096822	10968	218	22	0.592000
1096823	10968	216	23	0.394000
1096824	10968	164	24	0.566000
1096825	10968	166	25	0.364000
1096826	10968	168	26	0.431000
1096827	10968	170	27	0.449000
1096828	10968	172	28	0.484000
1096829	10968	174	29	0.000000
1096901	10969	181	1	0.010000
1096902	10969	1404	2	0.198000
1096903	10969	38	3	0.602000
1096904	10969	180	4	0.337000
1096905	10969	143	5	0.000000
1097001	10970	143	1	0.509000
1097002	10970	42	2	0.809000
1097003	10970	181	3	0.000000
1097101	10971	174	1	0.493000
1097102	10971	173	2	0.434000
1097103	10971	171	3	0.417000
1097104	10971	169	4	0.381000
1097105	10971	167	5	0.508000
1097106	10971	165	6	0.600000
1097107	10971	215	7	0.421000
1097108	10971	217	8	0.598000
1097109	10971	201	9	0.412000
1097110	10971	199	10	0.711000
1097111	10971	467	11	0.615000
1097112	10971	447	12	0.405000
1097113	10971	445	13	0.391000
1097114	10971	483	14	0.559000
1097115	10971	481	15	0.524000
1097116	10971	479	16	0.465000
1097117	10971	273	17	0.243000
1097118	10971	274	18	0.839000
1097119	10971	31	19	0.536000
1097120	10971	32	20	0.874000
1097121	10971	176	21	1.046000
1097122	10971	177	22	0.713000
1097123	10971	178	23	0.878000
1097124	10971	35	24	0.583000
1097125	10971	44	25	0.354000
1097126	10971	179	26	0.696000
1097127	10971	204	27	0.000000
1097201	10972	204	1	0.377000
1097202	10972	144	2	0.305000
1097203	10972	36	3	0.511000
1097204	10972	45	4	0.827000
1097205	10972	145	5	0.790000
1097206	10972	146	6	0.955000
1097207	10972	147	7	0.978000
1097208	10972	79	8	0.570000
1097209	10972	48	9	0.649000
1097210	10972	226	10	0.224000
1097211	10972	227	11	0.454000
1097212	10972	478	12	0.605000
1097213	10972	480	13	0.582000
1097214	10972	482	14	0.346000
1097215	10972	444	15	0.349000
1097216	10972	446	16	0.763000
1097217	10972	471	17	0.609000
1097218	10972	198	18	0.545000
1097219	10972	200	19	0.338000
1097220	10972	472	20	0.178000
1097221	10972	218	21	0.592000
1097222	10972	216	22	0.394000
1097223	10972	164	23	0.566000
1097224	10972	166	24	0.364000
1097225	10972	168	25	0.431000
1097226	10972	170	26	0.449000
1097227	10972	172	27	0.484000
1097228	10972	174	28	0.000000
1097301	10973	224	1	0.857000
1097302	10973	181	2	0.208000
1097303	10973	38	3	0.602000
1097304	10973	180	4	0.337000
1097305	10973	143	5	0.000000
1097401	10974	143	1	0.509000
1097402	10974	42	2	0.757000
1097403	10974	224	3	0.000000
1097501	10975	174	1	0.493000
1097502	10975	173	2	0.434000
1097503	10975	171	3	0.417000
1097504	10975	169	4	0.381000
1097505	10975	167	5	0.508000
1097506	10975	165	6	0.600000
1097507	10975	215	7	0.421000
1097508	10975	217	8	0.598000
1097509	10975	201	9	0.412000
1097510	10975	199	10	0.711000
1097511	10975	467	11	0.615000
1097512	10975	447	12	0.405000
1097513	10975	445	13	0.391000
1097514	10975	483	14	0.559000
1097515	10975	481	15	0.524000
1097516	10975	479	16	0.465000
1097517	10975	273	17	0.243000
1097518	10975	274	18	0.839000
1097519	10975	31	19	0.536000
1097520	10975	32	20	0.874000
1097521	10975	176	21	1.046000
1097522	10975	177	22	0.713000
1097523	10975	178	23	0.878000
1097524	10975	35	24	0.583000
1097525	10975	44	25	0.354000
1097526	10975	179	26	0.755000
1097527	10975	181	27	0.000000
1097601	10976	181	1	0.208000
1097602	10976	38	2	0.602000
1097603	10976	180	3	0.337000
1097604	10976	143	4	0.509000
1097605	10976	42	5	0.688000
1097606	10976	204	6	0.377000
1097607	10976	144	7	0.305000
1097608	10976	36	8	0.511000
1097609	10976	45	9	0.827000
1097610	10976	145	10	0.790000
1097611	10976	146	11	0.955000
1097612	10976	147	12	0.978000
1097613	10976	79	13	0.570000
1097614	10976	48	14	0.649000
1097615	10976	226	15	0.224000
1097616	10976	227	16	0.454000
1097617	10976	478	17	0.605000
1097618	10976	480	18	0.582000
1097619	10976	482	19	0.346000
1097620	10976	444	20	0.349000
1097621	10976	446	21	0.763000
1097622	10976	471	22	0.609000
